segment,protocol,slug,month,btc_total,btc_plain,btc_yieldbearing,btc_borrowed,usd,source
money_market,Zest V2,zest-v2,2025-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2025-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2025-12,0,0,0,0,0,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2026-01,0,0,0,0,0,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2026-02,537.244,537.244,0,0.0004,35827386,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2026-03,672.5262,672.5262,0,0.0376,45709020,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2026-04,794.9281,794.9281,0,10.2197,60520236,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2026-05,820.9206,820.9206,0,10.4062,60546185,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2026-06,762.8525,762.8525,0,14.2154,44632264,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2026-07,753.8799,753.8799,0,14.2615,47721755,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2026-08,722.4238,722.4238,0,2.0837,57451447,defillama-protocol (token units)
money_market,Zest V2,zest-v2,2026-09,597.9265,597.9265,0,73.3816,48921414,defillama-protocol (token units)
money_market,Accountable,accountable,2024-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2024-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2024-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2024-12,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-01,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-02,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-03,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-04,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-05,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-06,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-07,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-08,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2025-12,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2026-01,0,0,0,0,0,defillama-protocol (token units)
money_market,Accountable,accountable,2026-02,0.003,0.003,0,12.8114,201,defillama-protocol (token units)
money_market,Accountable,accountable,2026-03,1.003,1.003,0,12.839,68304,defillama-protocol (token units)
money_market,Accountable,accountable,2026-04,1.0257,1.0257,0,12.8684,78455,defillama-protocol (token units)
money_market,Accountable,accountable,2026-05,1.2727,1.2727,0,115.2447,93729,defillama-protocol (token units)
money_market,Accountable,accountable,2026-06,0.09,0.09,0,117.0124,5310,defillama-protocol (token units)
money_market,Accountable,accountable,2026-07,0.095,0.095,0,119.7375,5974,defillama-protocol (token units)
money_market,Accountable,accountable,2026-08,0.2374,0.2374,0,222.4338,18663,defillama-protocol (token units)
money_market,Accountable,accountable,2026-09,0.1855,0.1855,0,587.2595,15095,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2024-09,0,0,0,0,0,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2024-10,0,0,0,0,0,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2024-11,0,0,0,0,0,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2024-12,0,0,0,0,0,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-01,0,0,0,0,0,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-02,0,0,0,0,0,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-03,100.0,100.0,0,0,8168002,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-04,250.0043,250.0043,0,0.0012,23457154,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-05,250.0029,250.0029,0,0.3125,25771801,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-06,299.9963,299.9963,0,0.4222,31321966,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-07,399.9933,399.9933,0,0.9999,47407002,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-08,719.9002,719.9002,0,0.4933,78264161,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-09,719.9022,719.9022,0,0.9984,82125946,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-10,689.9031,689.9031,0,1.0,75117489,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-11,689.9148,689.9148,0,0.5829,61649736,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2025-12,439.9046,439.9046,0,0,38186492,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2026-01,689.7899,689.7899,0,0.945,57482359,defillama-protocol (token units)
money_market,Takara Lend,takara-lend,2026-02,692.9498,692.9498,0.0,0.0,46409106,defillama-yields-pools (protocol data shows 0 from 2026-02; enzoBTC/UBTC/M-BTC tvlUsd / BTC price)
money_market,Takara Lend,takara-lend,2026-03,646.781,646.781,0.0,0.0,44165106,defillama-yields-pools (protocol data shows 0 from 2026-02; enzoBTC/UBTC/M-BTC tvlUsd / BTC price)
money_market,Takara Lend,takara-lend,2026-04,578.7352,578.7352,0.0,0.0,44184446,defillama-yields-pools (protocol data shows 0 from 2026-02; enzoBTC/UBTC/M-BTC tvlUsd / BTC price)
