segment,protocol,slug,month,btc_counted,usd_counted
money_market,Benqi Lending,benqi-lending,2026-03,93.4065,6346791
money_market,Benqi Lending,benqi-lending,2026-04,104.3605,7963178
money_market,Benqi Lending,benqi-lending,2026-05,103.2967,7610662
money_market,Benqi Lending,benqi-lending,2026-06,88.3082,5159475
money_market,Benqi Lending,benqi-lending,2026-07,112.5966,7079613
money_market,Benqi Lending,benqi-lending,2026-08,86.5411,6810414
money_market,Benqi Lending,benqi-lending,2026-09,85.7554,6966326
money_market,Capyfi,capyfi,2024-09,6.0448,384130
money_market,Capyfi,capyfi,2024-10,6.1218,430130
money_market,Capyfi,capyfi,2024-11,8.2218,790806
money_market,Capyfi,capyfi,2024-12,8.0217,748660
money_market,Capyfi,capyfi,2025-01,10.2956,1051544
money_market,Capyfi,capyfi,2025-02,11.2954,952090
money_market,Capyfi,capyfi,2025-03,11.2954,931578
money_market,Capyfi,capyfi,2025-04,0.2172,20426
money_market,Capyfi,capyfi,2025-05,60.2083,6285871
money_market,Capyfi,capyfi,2025-06,75.3395,8083409
money_market,Capyfi,capyfi,2025-07,142.1051,16419110
money_market,Capyfi,capyfi,2025-08,220.9964,23938102
money_market,Capyfi,capyfi,2025-09,245.5693,28081085
money_market,Capyfi,capyfi,2025-10,304.6204,33383646
money_market,Capyfi,capyfi,2025-11,149.6196,13321052
money_market,Capyfi,capyfi,2025-12,89.6198,7821433
money_market,Capyfi,capyfi,2026-01,89.7051,7085023
money_market,Capyfi,capyfi,2026-02,89.6682,5949997
money_market,Capyfi,capyfi,2026-03,104.2469,7083127
money_market,Capyfi,capyfi,2026-04,0.2078,15850
money_market,Capyfi,capyfi,2026-05,1.1624,85553
money_market,Capyfi,capyfi,2026-06,5.6729,331717
money_market,Capyfi,capyfi,2026-07,6.4593,406697
money_market,Capyfi,capyfi,2026-08,5.6959,447366
money_market,Capyfi,capyfi,2026-09,10.6851,867482
money_market,Chainflip Lending,chainflip-lending,2024-09,0.0,0
money_market,Chainflip Lending,chainflip-lending,2024-10,0.0,0
money_market,Chainflip Lending,chainflip-lending,2024-11,0.0,0
money_market,Chainflip Lending,chainflip-lending,2024-12,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-01,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-02,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-03,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-04,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-05,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-06,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-07,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-08,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-09,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-10,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-11,0.0,0
money_market,Chainflip Lending,chainflip-lending,2025-12,0.0,0
money_market,Chainflip Lending,chainflip-lending,2026-01,0.0,0
money_market,Chainflip Lending,chainflip-lending,2026-02,0.0,0
money_market,Chainflip Lending,chainflip-lending,2026-03,7.7877,530967
money_market,Chainflip Lending,chainflip-lending,2026-04,9.2203,705148
money_market,Chainflip Lending,chainflip-lending,2026-05,10.461,771074
money_market,Chainflip Lending,chainflip-lending,2026-06,39.6054,2298800
money_market,Chainflip Lending,chainflip-lending,2026-07,43.853,2758681
money_market,Chainflip Lending,chainflip-lending,2026-08,59.0819,4643695
money_market,Chainflip Lending,chainflip-lending,2026-09,53.1241,4306787
money_market,Compound V2,compound-v2,2024-09,4491.4598,285418794
money_market,Compound V2,compound-v2,2024-10,4234.3133,297100592
money_market,Compound V2,compound-v2,2024-11,3964.5342,381867900
money_market,Compound V2,compound-v2,2024-12,3641.5611,339368008
money_market,Compound V2,compound-v2,2025-01,3631.9068,372128800
money_market,Compound V2,compound-v2,2025-02,3412.9924,286131628
money_market,Compound V2,compound-v2,2025-03,2927.5469,241721695
money_market,Compound V2,compound-v2,2025-04,2841.6284,267277887
money_market,Compound V2,compound-v2,2025-05,2692.1666,281067577
money_market,Compound V2,compound-v2,2025-06,2640.3364,283289608
money_market,Compound V2,compound-v2,2025-07,2460.0021,284233563
money_market,Compound V2,compound-v2,2025-08,2437.6249,264024028
money_market,Compound V2,compound-v2,2025-09,2452.0851,280398382
money_market,Compound V2,compound-v2,2025-10,2416.1684,264069238
money_market,Compound V2,compound-v2,2025-11,2284.5406,203398969
money_market,Compound V2,compound-v2,2025-12,1317.8678,115260662
money_market,Compound V2,compound-v2,2026-01,771.1863,60909365
money_market,Compound V2,compound-v2,2026-02,496.5057,33122010
money_market,Compound V2,compound-v2,2026-03,490.787,33391321
money_market,Compound V2,compound-v2,2026-04,487.0493,37142384
money_market,Compound V2,compound-v2,2026-05,346.5952,25508786
money_market,Compound V2,compound-v2,2026-06,333.2768,19488048
money_market,Compound V2,compound-v2,2026-07,301.1071,18958436
money_market,Compound V2,compound-v2,2026-08,294.4312,23125063
money_market,Compound V2,compound-v2,2026-09,290.018,23578795
money_market,Compound V3,compound-v3,2024-09,9746.4863,619432045
money_market,Compound V3,compound-v3,2024-10,9743.7714,683750773
money_market,Compound V3,compound-v3,2024-11,9078.7057,874603679
money_market,Compound V3,compound-v3,2024-12,9506.6164,885998071
money_market,Compound V3,compound-v3,2025-01,9202.5254,942690212
money_market,Compound V3,compound-v3,2025-02,9455.3183,792963943
money_market,Compound V3,compound-v3,2025-03,9625.944,792386581
money_market,Compound V3,compound-v3,2025-04,9867.9839,929432174
money_market,Compound V3,compound-v3,2025-05,9635.1277,1008972467
money_market,Compound V3,compound-v3,2025-06,9703.4366,1041259859
money_market,Compound V3,compound-v3,2025-07,9225.98,1066288966
money_market,Compound V3,compound-v3,2025-08,9107.9747,986216105
money_market,Compound V3,compound-v3,2025-09,9072.7497,1036933584
money_market,Compound V3,compound-v3,2025-10,8783.4961,960113927
money_market,Compound V3,compound-v3,2025-11,8128.6006,724957175
money_market,Compound V3,compound-v3,2025-12,8150.4723,712940770
money_market,Compound V3,compound-v3,2026-01,7984.4908,630801532
money_market,Compound V3,compound-v3,2026-02,7620.7433,508582966
money_market,Compound V3,compound-v3,2026-03,7246.4051,493078330
money_market,Compound V3,compound-v3,2026-04,7267.6836,552603107
money_market,Compound V3,compound-v3,2026-05,7275.9007,535386747
money_market,Compound V3,compound-v3,2026-06,8187.063,478755529
money_market,Compound V3,compound-v3,2026-07,8007.1355,504087944
money_market,Compound V3,compound-v3,2026-08,7991.262,628220087
money_market,Compound V3,compound-v3,2026-09,7663.4089,622316626
money_market,Current,current,2024-09,0.0,0
money_market,Current,current,2024-10,0.0,0
money_market,Current,current,2024-11,0.0,0
money_market,Current,current,2024-12,0.0,0
money_market,Current,current,2025-01,0.0,0
money_market,Current,current,2025-02,0.0,0
money_market,Current,current,2025-03,0.0,0
money_market,Current,current,2025-04,0.0,0
money_market,Current,current,2025-05,0.0,0
money_market,Current,current,2025-06,0.0,0
money_market,Current,current,2025-07,0.0,0
money_market,Current,current,2025-08,0.0,0
money_market,Current,current,2025-09,0.0,0
money_market,Current,current,2025-10,0.0,0
money_market,Current,current,2025-11,0.0,0
money_market,Current,current,2025-12,0.0,0
money_market,Current,current,2026-01,0.0,0
money_market,Current,current,2026-02,0.0,0
money_market,Current,current,2026-03,0.0,0
money_market,Current,current,2026-04,0.0126,963
money_market,Current,current,2026-05,0.0059,433
money_market,Current,current,2026-06,0.0036,211
money_market,Current,current,2026-07,0.999,62933
money_market,Current,current,2026-08,8.9122,701752
money_market,Current,current,2026-09,11.6766,948901
money_market,Curvance,curvance,2024-09,0.0,0
money_market,Curvance,curvance,2024-10,0.0,0
money_market,Curvance,curvance,2024-11,0.0,0
money_market,Curvance,curvance,2024-12,0.0,0
money_market,Curvance,curvance,2025-01,0.0,0
money_market,Curvance,curvance,2025-02,0.0,0
money_market,Curvance,curvance,2025-03,0.0,0
money_market,Curvance,curvance,2025-04,0.0,0
money_market,Curvance,curvance,2025-05,0.0,0
money_market,Curvance,curvance,2025-06,0.0,0
money_market,Curvance,curvance,2025-07,0.0,0
money_market,Curvance,curvance,2025-08,0.0,0
money_market,Curvance,curvance,2025-09,0.0,0
money_market,Curvance,curvance,2025-10,0.0,0
money_market,Curvance,curvance,2025-11,5.3208,473721
money_market,Curvance,curvance,2025-12,1.6798,146904
money_market,Curvance,curvance,2026-01,0.727,56918
money_market,Curvance,curvance,2026-02,0.5037,33488
money_market,Curvance,curvance,2026-03,0.222,15119
money_market,Curvance,curvance,2026-04,11.4968,877472
money_market,Curvance,curvance,2026-05,0.4183,30790
money_market,Curvance,curvance,2026-06,0.4199,24349
money_market,Curvance,curvance,2026-07,0.4427,27872
money_market,Curvance,curvance,2026-08,0.4048,31785
money_market,Curvance,curvance,2026-09,0.1441,11697
money_market,Curve LlamaLend,curve-llamalend,2024-09,97.4077,6158346
money_market,Curve LlamaLend,curve-llamalend,2024-10,99.1181,6952093
money_market,Curve LlamaLend,curve-llamalend,2024-11,95.9956,9240930
money_market,Curve LlamaLend,curve-llamalend,2024-12,71.9456,6716136
money_market,Curve LlamaLend,curve-llamalend,2025-01,65.327,6689091
money_market,Curve LlamaLend,curve-llamalend,2025-02,40.8418,3443367
money_market,Curve LlamaLend,curve-llamalend,2025-03,74.6366,6162048
money_market,Curve LlamaLend,curve-llamalend,2025-04,144.8628,13625987
money_market,Curve LlamaLend,curve-llamalend,2025-05,146.2724,15272327
money_market,Curve LlamaLend,curve-llamalend,2025-06,127.7006,13685123
money_market,Curve LlamaLend,curve-llamalend,2025-07,123.9111,14320622
money_market,Curve LlamaLend,curve-llamalend,2025-08,113.4722,12287745
money_market,Curve LlamaLend,curve-llamalend,2025-09,100.7606,11507237
money_market,Curve LlamaLend,curve-llamalend,2025-10,98.7182,10820738
money_market,Curve LlamaLend,curve-llamalend,2025-11,61.0559,5444979
money_market,Curve LlamaLend,curve-llamalend,2025-12,19.4549,1703568
money_market,Curve LlamaLend,curve-llamalend,2026-01,19.7843,1551145
money_market,Curve LlamaLend,curve-llamalend,2026-02,64.1557,4258995
money_market,Curve LlamaLend,curve-llamalend,2026-03,57.847,3935703
money_market,Curve LlamaLend,curve-llamalend,2026-04,64.4195,4910248
money_market,Curve LlamaLend,curve-llamalend,2026-05,72.1898,5311529
money_market,Curve LlamaLend,curve-llamalend,2026-06,65.8241,3849116
money_market,Curve LlamaLend,curve-llamalend,2026-07,82.3796,5186769
money_market,Curve LlamaLend,curve-llamalend,2026-08,74.2908,5839880
money_market,Curve LlamaLend,curve-llamalend,2026-09,66.8631,5435909
money_market,Dolomite,dolomite,2024-09,33.9807,2161384
money_market,Dolomite,dolomite,2024-10,52.7461,3704817
money_market,Dolomite,dolomite,2024-11,80.6885,7786703
money_market,Dolomite,dolomite,2024-12,110.7598,10321197
money_market,Dolomite,dolomite,2025-01,54.1359,5538390
money_market,Dolomite,dolomite,2025-02,1431.3738,119839882
money_market,Dolomite,dolomite,2025-03,1066.9025,87957122
money_market,Dolomite,dolomite,2025-04,920.6653,86529625
money_market,Dolomite,dolomite,2025-05,188.229,19608107
money_market,Dolomite,dolomite,2025-06,104.6619,11190229
money_market,Dolomite,dolomite,2025-07,107.276,12387484
money_market,Dolomite,dolomite,2025-08,133.1713,14403716
money_market,Dolomite,dolomite,2025-09,178.8623,20353350
money_market,Dolomite,dolomite,2025-10,148.9351,16256427
money_market,Dolomite,dolomite,2025-11,122.845,11046411
money_market,Dolomite,dolomite,2025-12,119.749,10475565
money_market,Dolomite,dolomite,2026-01,173.9245,13661839
money_market,Dolomite,dolomite,2026-02,288.5099,19234665
money_market,Dolomite,dolomite,2026-03,232.2005,15598516
money_market,Dolomite,dolomite,2026-04,78.5868,5976007
money_market,Dolomite,dolomite,2026-05,80.7168,5926022
money_market,Dolomite,dolomite,2026-06,67.1344,3915442
money_market,Dolomite,dolomite,2026-07,57.6994,3616844
money_market,Dolomite,dolomite,2026-08,50.8412,3995209
money_market,Dolomite,dolomite,2026-09,57.5105,4669993
money_market,Echelon Market,echelon-market,2024-09,0.0,0
money_market,Echelon Market,echelon-market,2024-10,78.1606,5121002
money_market,Echelon Market,echelon-market,2024-11,39.0415,3643976
money_market,Echelon Market,echelon-market,2024-12,39.269,3660969
money_market,Echelon Market,echelon-market,2025-01,39.2625,3917846
money_market,Echelon Market,echelon-market,2025-02,39.458,3364466
money_market,Echelon Market,echelon-market,2025-03,39.4757,3249165
money_market,Echelon Market,echelon-market,2025-04,679.6811,63996225
money_market,Echelon Market,echelon-market,2025-05,238.8012,25002466
money_market,Echelon Market,echelon-market,2025-06,100.6078,10808356
money_market,Echelon Market,echelon-market,2025-07,61.3509,7130299
money_market,Echelon Market,echelon-market,2025-08,202.6711,21932994
money_market,Echelon Market,echelon-market,2025-09,246.5557,28159648
money_market,Echelon Market,echelon-market,2025-10,362.9758,39774173
money_market,Echelon Market,echelon-market,2025-11,70.5636,6382273
money_market,Echelon Market,echelon-market,2025-12,57.8001,5059837
money_market,Echelon Market,echelon-market,2026-01,50.7768,4005871
money_market,Echelon Market,echelon-market,2026-02,29.9279,1992168
money_market,Echelon Market,echelon-market,2026-03,16.4375,1116453
money_market,Echelon Market,echelon-market,2026-04,14.8484,1133633
money_market,Echelon Market,echelon-market,2026-05,11.6373,855895
money_market,Echelon Market,echelon-market,2026-06,8.7774,512202
money_market,Echelon Market,echelon-market,2026-07,6.8519,430993
money_market,Echelon Market,echelon-market,2026-08,6.5142,509972
money_market,Echelon Market,echelon-market,2026-09,6.5974,535457
money_market,Echo Lending,echo-lending,2024-09,0.0,0
money_market,Echo Lending,echo-lending,2024-10,2003.3314,139511999
money_market,Echo Lending,echo-lending,2024-11,2421.9085,226051252
money_market,Echo Lending,echo-lending,2024-12,2413.1587,224973957
money_market,Echo Lending,echo-lending,2025-01,2413.0993,240793532
money_market,Echo Lending,echo-lending,2025-02,2412.2125,205682120
money_market,Echo Lending,echo-lending,2025-03,2416.8497,199145997
money_market,Echo Lending,echo-lending,2025-04,2396.0419,225932374
money_market,Echo Lending,echo-lending,2025-05,2436.7683,253994107
money_market,Echo Lending,echo-lending,2025-06,2589.2535,279274290
money_market,Echo Lending,echo-lending,2025-07,2373.714,273589529
money_market,Echo Lending,echo-lending,2025-08,2215.6569,241267312
money_market,Echo Lending,echo-lending,2025-09,2215.5381,252872654
money_market,Echo Lending,echo-lending,2025-10,2216.9888,242683478
money_market,Echo Lending,echo-lending,2025-11,2296.4901,207393778
money_market,Echo Lending,echo-lending,2025-12,2000.8062,173399085
money_market,Echo Lending,echo-lending,2026-01,1950.6553,152314711
money_market,Echo Lending,echo-lending,2026-02,1947.9896,127949095
money_market,Echo Lending,echo-lending,2026-03,1946.9097,118711647
money_market,Echo Lending,echo-lending,2026-04,1945.9848,141611216
money_market,Echo Lending,echo-lending,2026-05,1946.0016,122406281
money_market,Echo Lending,echo-lending,2026-06,883.3976,44048335
money_market,Echo Lending,echo-lending,2026-07,72.9339,4266085
money_market,Echo Lending,echo-lending,2026-08,72.8484,4690809
money_market,Echo Lending,echo-lending,2026-09,72.8498,5672764
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2024-09,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2024-10,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2024-11,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2024-12,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-01,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-02,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-03,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-04,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-05,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-06,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-07,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-08,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-09,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-10,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-11,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2025-12,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2026-01,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2026-02,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2026-03,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2026-04,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2026-05,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2026-06,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2026-07,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2026-08,0.0,0
money_market,EtherFi Borrowing Market,etherfi-borrowing-market,2026-09,0.0,0
money_market,Euler V2,euler-v2,2024-09,0.0,0
money_market,Euler V2,euler-v2,2024-10,1.0103,71013
money_market,Euler V2,euler-v2,2024-11,156.1321,15033347
money_market,Euler V2,euler-v2,2024-12,110.7466,10341515
money_market,Euler V2,euler-v2,2025-01,149.6133,15433296
money_market,Euler V2,euler-v2,2025-02,338.6849,28366322
money_market,Euler V2,euler-v2,2025-03,422.3186,34914357
money_market,Euler V2,euler-v2,2025-04,604.188,56829416
money_market,Euler V2,euler-v2,2025-05,593.353,62104034
money_market,Euler V2,euler-v2,2025-06,429.7613,46024227
money_market,Euler V2,euler-v2,2025-07,262.3526,30265206
money_market,Euler V2,euler-v2,2025-08,148.4762,16046908
money_market,Euler V2,euler-v2,2025-09,151.1619,17275121
money_market,Euler V2,euler-v2,2025-10,180.2589,19772699
money_market,Euler V2,euler-v2,2025-11,46.1334,4140909
money_market,Euler V2,euler-v2,2025-12,44.6921,3914151
money_market,Euler V2,euler-v2,2026-01,42.495,3341975
money_market,Euler V2,euler-v2,2026-02,33.3757,2216739
money_market,Euler V2,euler-v2,2026-03,47.7678,3250245
money_market,Euler V2,euler-v2,2026-04,18.0283,1381281
money_market,Euler V2,euler-v2,2026-05,50.0816,3687317
money_market,Euler V2,euler-v2,2026-06,52.8072,3078356
money_market,Euler V2,euler-v2,2026-07,44.6809,2809678
money_market,Euler V2,euler-v2,2026-08,50.2005,3955514
money_market,Euler V2,euler-v2,2026-09,33.3945,2749406
money_market,Fluid Lending,fluid-lending,2024-09,666.112,42344529
money_market,Fluid Lending,fluid-lending,2024-10,458.9437,32280110
money_market,Fluid Lending,fluid-lending,2024-11,492.4946,47482571
money_market,Fluid Lending,fluid-lending,2024-12,1142.3638,106552286
money_market,Fluid Lending,fluid-lending,2025-01,1424.8741,145900921
money_market,Fluid Lending,fluid-lending,2025-02,1188.1233,99749670
money_market,Fluid Lending,fluid-lending,2025-03,1254.6904,103604742
money_market,Fluid Lending,fluid-lending,2025-04,1356.1079,127611133
money_market,Fluid Lending,fluid-lending,2025-05,1177.405,123243433
money_market,Fluid Lending,fluid-lending,2025-06,1454.3339,156161549
money_market,Fluid Lending,fluid-lending,2025-07,1503.6293,173938187
money_market,Fluid Lending,fluid-lending,2025-08,1346.6832,145599797
money_market,Fluid Lending,fluid-lending,2025-09,1330.5977,151957813
money_market,Fluid Lending,fluid-lending,2025-10,1262.7077,138374265
money_market,Fluid Lending,fluid-lending,2025-11,1148.0528,100107612
money_market,Fluid Lending,fluid-lending,2025-12,985.8312,86114250
money_market,Fluid Lending,fluid-lending,2026-01,1053.9326,83260686
money_market,Fluid Lending,fluid-lending,2026-02,1227.0788,81590131
money_market,Fluid Lending,fluid-lending,2026-03,1025.7314,69810060
money_market,Fluid Lending,fluid-lending,2026-04,941.5087,71844351
money_market,Fluid Lending,fluid-lending,2026-05,916.1964,67411605
money_market,Fluid Lending,fluid-lending,2026-06,1485.6685,86145209
money_market,Fluid Lending,fluid-lending,2026-07,728.9853,45865656
money_market,Fluid Lending,fluid-lending,2026-08,749.9435,58936349
money_market,Fluid Lending,fluid-lending,2026-09,776.2664,63051267
money_market,Flying Tulip Lend,flying-tulip-lend,2024-09,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2024-10,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2024-11,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2024-12,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-01,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-02,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-03,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-04,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-05,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-06,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-07,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-08,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-09,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-10,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-11,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2025-12,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2026-01,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2026-02,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2026-03,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2026-04,0.0,0
money_market,Flying Tulip Lend,flying-tulip-lend,2026-05,16.2133,1195174
money_market,Flying Tulip Lend,flying-tulip-lend,2026-06,0.1329,7772
money_market,Flying Tulip Lend,flying-tulip-lend,2026-07,0.1335,8406
money_market,Flying Tulip Lend,flying-tulip-lend,2026-08,0.1314,10320
money_market,Flying Tulip Lend,flying-tulip-lend,2026-09,0.1309,10624
money_market,Folks Finance xChain,folks-finance-xchain,2024-09,0.0,0
money_market,Folks Finance xChain,folks-finance-xchain,2024-10,3.9727,279013
money_market,Folks Finance xChain,folks-finance-xchain,2024-11,17.7176,1705986
money_market,Folks Finance xChain,folks-finance-xchain,2024-12,28.077,2618271
money_market,Folks Finance xChain,folks-finance-xchain,2025-01,30.9461,3167000
money_market,Folks Finance xChain,folks-finance-xchain,2025-02,36.9086,3101221
money_market,Folks Finance xChain,folks-finance-xchain,2025-03,36.4852,3009679
money_market,Folks Finance xChain,folks-finance-xchain,2025-04,34.859,3282016
money_market,Folks Finance xChain,folks-finance-xchain,2025-05,37.4842,3923377
