month,product,category_code,tvl_usd,tvl_btc,include_net
2026-02,IPOR Fusion (other BTC vaults),C6,5929801,88.54,1
2026-02,DeSyn Safe (BTC),C6,283,0.004,1
2026-02,Corn Kernels pre-deposit,C6,241224,3.602,1
2026-02,Hemi staking,C6,9227,0.138,1
2026-02,Zircuit staking (BTC),C6,95916,1.432,1
2026-02,Turtle Club (BTC campaigns),C6,918624,13.716,1
2026-02,Swell Earn (BTC vaults),C6,1111,0.017,1
2026-02,Trevee / Rings earn (BTC),C6,185675,2.772,1
2026-02,Canopy (BTC),C6,36265,0.541,1
2026-02,CIAN curated BTC vaults,C6,42,0.001,1
2026-02,Hourglass (eBTC/LBTCv),C6,1118,0.017,1
2026-02,Echo strategies (aBTC),C6,62754,0.937,1
2026-02,Aera v2 (BTC),C6,60,0.001,1
2026-02,Seamless vaults (cbBTC),C6,1541753,23.02,1
2026-02,Amber Finance (BTC),C6,22914136,342.139,1
2026-02,Terminal pre-deposits (BTC),C6,18655,0.279,1
2026-02,StakeStone Berachain vault (BTC),C6,19415,0.29,1
2026-02,Mitosis (BTC),C6,392,0.006,1
2026-02,Goldilocks (BTC),C6,50,0.001,1
2026-02,Umami (BTC),C6,220181,3.288,1
2026-02,Capy (BTC),C6,1181,0.018,1
2026-02,Factor leverage vault (BTC),C6,2967112,44.303,1
2026-02,Omega (BTC),C6,3913,0.058,1
2026-02,OpenGDP shared security (LBTC),C2,17289898,258.161,1
2026-02,iBTC Finance,C2,276,0.004,1
2026-02,Swell swBTC,C2,444437,6.636,1
2026-02,StakeStone STONEBTC,C2,668,0.01,1
2026-02,ShardingDAO (BTC),C2,3981268,59.446,1
2026-02,Aster asBTC,C3,64301,0.96,1
2026-02,Wildcat (BTC),C5,33638,0.502,1
2026-02,YieldNest ynBTCk,C2,5946,0.089,0
2026-02,Royco v1 IAM (incl. Boyco pre-deposits),C6,2532,0.038,0
2026-03,Yield Basis,C1,155060056,2270.795,1
2026-03,ether.fi Liquid BTC,C1,32071786,469.679,1
2026-03,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,124322,1.821,1
2026-03,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,997998781,14615.309,0
2026-03,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,2555091576,37418.335,1
2026-03,Lombard LBTC - held inside other listed products,C2,69528480,1018.218,0
2026-03,Lombard LBTC - direct / other holders,C2,652452519,9554.917,1
2026-03,Gate GTBTC,C2,205196863,3005.029,1
2026-03,Bedrock uniBTC - held inside other listed products,C2,189182549,2770.506,0
2026-03,Bedrock uniBTC - direct / other holders,C2,137688216,2016.391,1
2026-03,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,147782,2.164,0
2026-03,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,79927777,1170.512,1
2026-03,Solv Others (M-BTC),C2,1671402,24.477,1
2026-03,PumpBTC - held inside other listed products,C2,21053018,308.313,0
2026-03,PumpBTC - direct / other holders,C2,32803732,480.398,1
2026-03,Lorenzo stBTC - held inside other listed products,C2,124285,1.82,0
2026-03,Lorenzo stBTC - direct / other holders,C2,6752411,98.886,1
2026-03,Chakra,C2,3442528,50.415,1
2026-03,b14g,C2,216402869,3169.137,1
2026-03,Endur (Starknet BTC LSTs),C2,4406257,64.528,0
2026-03,exSat Staking BTC,C2,144650649,2118.353,1
2026-03,Symbiotic (BTC vaults),C2,201284775,2947.738,1
2026-03,Mellow restaking (uniBTC),C2,7300790,106.917,1
2026-03,EigenLayer / EigenCloud (BTC part),C2,1537439,22.515,1
2026-03,Pell Network,C2,376146,5.509,1
2026-03,Kernel (BTC part),C2,102439,1.5,1
2026-03,SatLayer,C2,40562167,594.017,1
2026-03,CIAN Yield Layer (BTC vaults),C2,168759399,2471.417,1
2026-03,ether.fi eBTC,C2,70231337,1028.511,0
2026-03,Fragmetric (zBTC),C2,510483,7.476,1
2026-03,ObeliskBTC,C2,7109769,104.12,1
2026-03,Vishwa,C2,63274329,926.628,1
2026-03,Solv Basis Trading (SolvBTC.TRADING),C3,153710753,2251.035,1
2026-03,BitFi bfBTC (EVM chains),C3,237905730,3484.038,1
2026-03,BitFi bfBTC (AILayer),C3,69489027,1017.64,1
2026-03,Midas mHyperBTC (Hyperithm),C1,39294850,575.458,1
2026-03,Liminal Basis (BTC),C3,2322409,34.011,1
2026-03,Manta CeDeFi (BTC),C3,7702995,112.807,1
2026-03,Hope (BTC basis collateral),C3,1385820,20.295,1
2026-03,DeSyn Basis Trading (BTC),C3,9532434,139.599,1
2026-03,Rysk V12 (BTC part),C4,4728491,69.247,1
2026-03,Hegic (WBTC pool),C4,664389,9.73,1
2026-03,Ribbon (WBTC theta vault),C4,1538812,22.535,1
2026-03,D2 Finance (UBTC),C4,2529683,37.046,1
2026-03,Lombard Vaults (LBTCv / BTCe),C6,32817447,480.599,1
2026-03,Accountable YieldApp (cbBTC/wcBTC),C5,68099,0.997,1
2026-03,Native Credit Pool (BTC part),C5,6511975,95.365,1
2026-03,Solv RWA (SolvBTC),C5,6996671,102.464,1
2026-03,B2 Buzz Farming,C6,260716390,3818.091,1
2026-03,AILayer farm (AINN),C6,71350379,1044.899,0
2026-03,Zest v2 (sBTC supply),C6,45711578,669.429,1
2026-03,Solv Strategies,C6,58406005,855.334,1
2026-03,Concrete (BTC vaults),C6,33914246,496.661,1
2026-03,"Veda (other BTC vaults, excl. Kraken)",C6,132058288,1933.943,1
2026-03,Upshift (BTC vaults),C6,8969912,131.361,1
2026-03,Hyperbeat Earn (hbBTC),C6,4397738,64.403,0
2026-03,Proxy (PRXY BTC strategies),C6,17706157,259.3,1
2026-03,Convex (BTC LPs),C6,21218119,310.731,1
2026-03,Beefy (BTC vaults),C6,13825081,202.463,1
2026-03,Yearn (BTC vaults),C6,10506379,153.862,1
2026-03,Badger DAO (BTC vaults),C6,5001180,73.24,1
2026-03,Stake DAO (BTC LPs),C6,13872792,203.162,1
2026-03,Yield Yak (BTC),C6,4361426,63.871,1
2026-03,YO Protocol (yoBTC),C6,8343923,122.194,1
2026-03,Superform (BTC),C6,1134831,16.619,1
2026-03,Harvest (BTC),C6,765886,11.216,1
2026-03,Autofarm (BTC),C6,986475,14.447,1
2026-03,OmniYield (WBTC),C6,436754,6.396,1
2026-03,Belt (BTCB),C6,3127554,45.802,1
2026-03,Tranchess (BTCB),C6,3478011,50.934,1
2026-03,Radpie (BTC),C6,813426,11.912,1
2026-03,Aura (BTC),C6,458493,6.714,1
2026-03,Lagoon (BTC vaults),C6,27917426,408.84,1
2026-03,Mellow Core (BTC vaults),C6,3225479,47.236,1
2026-03,Ember (BTC vaults),C6,4012361,58.759,1
2026-03,Avant avBTC,C6,6407405,93.834,1
2026-03,Moonwell vaults (cbBTC),C6,3948467,57.824,1
2026-03,UltraYield vaults (cbBTC),C6,7022048,102.835,1
2026-03,Volo vault (xBTC),C6,15967583,233.839,1
2026-03,Katana pre-launch (WBTC),C6,2288838,33.519,1
2026-03,Troves (BTC),C6,2489387,36.456,1
2026-03,YieldFi (yBTC),C6,1104356,16.173,1
2026-03,Reaper (WBTC),C6,499102,7.309,1
2026-03,Vesper (WBTC),C6,415782,6.089,1
2026-03,Kine (BTC),C6,597947,8.757,1
2026-03,DeltaPrime (BTC),C6,741704,10.862,1
2026-03,Extra Finance (cbBTC),C6,630379,9.232,1
2026-03,IPOR Fusion (other BTC vaults),C6,6277208,91.927,1
2026-03,DeSyn Safe (BTC),C6,263,0.004,1
2026-03,Corn Kernels pre-deposit,C6,234743,3.438,1
2026-03,Hemi staking,C6,8893,0.13,1
2026-03,Zircuit staking (BTC),C6,98466,1.442,1
2026-03,Turtle Club (BTC campaigns),C6,915630,13.409,1
2026-03,Swell Earn (BTC vaults),C6,1138,0.017,1
2026-03,Trevee / Rings earn (BTC),C6,131750,1.929,1
2026-03,Canopy (BTC),C6,22865,0.335,1
2026-03,CIAN curated BTC vaults,C6,43,0.001,1
2026-03,Hourglass (eBTC/LBTCv),C6,799,0.012,1
2026-03,Echo strategies (aBTC),C6,58256,0.853,1
2026-03,Aera v2 (BTC),C6,62,0.001,1
2026-03,Seamless vaults (cbBTC),C6,720505,10.552,1
2026-03,Amber Finance (BTC),C6,141118,2.067,1
2026-03,Terminal pre-deposits (BTC),C6,19128,0.28,1
2026-03,StakeStone Berachain vault (BTC),C6,15325,0.224,1
2026-03,Goldilocks (BTC),C6,51,0.001,1
2026-03,Umami (BTC),C6,174317,2.553,1
2026-03,Capy (BTC),C6,1212,0.018,1
2026-03,Sommelier (BTC),C6,50165,0.735,1
2026-03,Factor leverage vault (BTC),C6,3036084,44.462,1
2026-03,Omega (BTC),C6,4002,0.059,1
2026-03,OpenGDP shared security (LBTC),C2,17623475,258.089,1
2026-03,iBTC Finance,C2,278,0.004,1
2026-03,Swell swBTC,C2,436852,6.398,1
2026-03,StakeStone STONEBTC,C2,682,0.01,1
2026-03,ShardingDAO (BTC),C2,4082109,59.781,1
2026-03,Aster asBTC,C3,50713,0.743,1
2026-03,Thetanuts (BTC),C4,459,0.007,1
2026-03,Wildcat (BTC),C5,31970,0.468,1
2026-03,YieldNest ynBTCk,C2,5981,0.088,0
2026-03,Royco v1 IAM (incl. Boyco pre-deposits),C6,2578,0.038,0
2026-04,Kraken Bitcoin Vault (Advanced Strategies BTC),C1,216824,2.84,1
2026-04,Yield Basis,C1,137181807,1796.83,1
2026-04,ether.fi Liquid BTC,C1,16382523,214.581,1
2026-04,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,138668,1.816,1
2026-04,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,1049113647,13741.464,0
2026-04,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,2908163611,38091.608,1
2026-04,Lombard LBTC - held inside other listed products,C2,108648004,1423.09,0
2026-04,Lombard LBTC - direct / other holders,C2,658570360,8626.063,1
2026-04,Gate GTBTC,C2,229999735,3012.575,1
2026-04,Bedrock uniBTC - held inside other listed products,C2,213141861,2791.767,0
2026-04,Bedrock uniBTC - direct / other holders,C2,139421652,1826.168,1
2026-04,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,151921,1.99,0
2026-04,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,73813228,966.818,1
2026-04,Solv Others (M-BTC),C2,1258847,16.489,1
2026-04,PumpBTC,C2,60402327,791.16,1
2026-04,Lorenzo stBTC - held inside other listed products,C2,139732,1.83,0
2026-04,Lorenzo stBTC - direct / other holders,C2,7547643,98.86,1
2026-04,Chakra,C2,34437,0.451,1
2026-04,b14g,C2,243387668,3187.932,1
2026-04,Starknet BTC Staking,C2,46121909,604.112,1
2026-04,Endur (Starknet BTC LSTs),C2,4658356,61.016,0
2026-04,exSat Staking BTC,C2,173765123,2276.004,1
2026-04,Symbiotic (BTC vaults),C2,263977551,3457.622,1
2026-04,Mellow restaking (uniBTC),C2,8163512,106.927,1
2026-04,EigenLayer / EigenCloud (BTC part),C2,200340,2.624,1
2026-04,Pell Network,C2,272940,3.575,1
2026-04,Kernel (BTC part),C2,64632,0.847,1
2026-04,SatLayer,C2,259597,3.4,1
2026-04,CIAN Yield Layer (BTC vaults),C2,164367170,2152.908,1
2026-04,ether.fi eBTC,C2,77297365,1012.454,0
2026-04,Fragmetric (zBTC),C2,2416815,31.656,1
2026-04,ObeliskBTC,C2,8873234,116.223,1
2026-04,Vishwa,C2,70963345,929.49,1
2026-04,Solv Basis Trading (SolvBTC.TRADING),C3,190174866,2490.942,1
2026-04,BitFi bfBTC (EVM chains),C3,267538353,3504.262,1
2026-04,BitFi bfBTC (AILayer),C3,77888547,1020.197,1
2026-04,Midas mHyperBTC (Hyperithm),C1,29905868,391.712,1
2026-04,Liminal Basis (BTC),C3,2013444,26.372,1
2026-04,Manta CeDeFi (BTC),C3,616986,8.081,1
2026-04,Hope (BTC basis collateral),C3,1552116,20.33,1
2026-04,DeSyn Basis Trading (BTC),C3,10702461,140.183,1
2026-04,Rysk V12 (BTC part),C4,4342295,56.876,1
2026-04,Hegic (WBTC pool),C4,744695,9.754,1
2026-04,Ribbon (WBTC theta vault),C4,1725877,22.606,1
2026-04,D2 Finance (UBTC),C4,1988697,26.048,1
2026-04,Lombard Vaults (LBTCv / BTCe),C6,61544053,806.114,1
2026-04,Accountable YieldApp (cbBTC/wcBTC),C5,76678,1.004,1
2026-04,Native Credit Pool (BTC part),C5,4827911,63.237,1
2026-04,Solv RWA (SolvBTC),C5,7861693,102.974,1
2026-04,B2 Buzz Farming,C6,316669610,4147.791,1
2026-04,AILayer farm (AINN),C6,80113682,1049.342,0
2026-04,Zest v2 (sBTC supply),C6,61298294,802.895,1
2026-04,Solv Strategies,C6,65155049,853.412,1
2026-04,Concrete (BTC vaults),C6,38027202,498.087,1
2026-04,"Veda (other BTC vaults, excl. Kraken)",C6,162459804,2127.925,1
2026-04,Upshift (BTC vaults),C6,9132359,119.617,1
2026-04,Hyperbeat Earn (hbBTC),C6,4331258,56.732,0
2026-04,Proxy (PRXY BTC strategies),C6,19856438,260.083,1
2026-04,Convex (BTC LPs),C6,21171530,277.308,1
2026-04,Beefy (BTC vaults),C6,14323115,187.607,1
2026-04,Yearn (BTC vaults),C6,10072839,131.936,1
2026-04,Badger DAO (BTC vaults),C6,6117646,80.13,1
2026-04,Stake DAO (BTC LPs),C6,10427073,136.576,1
2026-04,Yield Yak (BTC),C6,4764538,62.407,1
2026-04,YO Protocol (yoBTC),C6,9222455,120.797,1
2026-04,Superform (BTC),C6,3809102,49.892,1
2026-04,Harvest (BTC),C6,911782,11.943,1
2026-04,Autofarm (BTC),C6,1088184,14.253,1
2026-04,OmniYield (WBTC),C6,459918,6.024,1
2026-04,Belt (BTCB),C6,3519470,46.099,1
2026-04,Tranchess (BTCB),C6,3724392,48.783,1
2026-04,Radpie (BTC),C6,893273,11.7,1
2026-04,Aura (BTC),C6,509196,6.67,1
2026-04,Lagoon (BTC vaults),C6,32640886,427.536,1
2026-04,Mellow Core (BTC vaults),C6,4690012,61.431,1
2026-04,Ember (BTC vaults),C6,1953291,25.585,1
2026-04,Avant avBTC,C6,7654959,100.266,1
2026-04,Moonwell vaults (cbBTC),C6,2340903,30.662,1
2026-04,UltraYield vaults (cbBTC),C6,8290631,108.592,1
2026-04,Volo vault (xBTC),C6,16309111,213.619,1
2026-04,Katana pre-launch (WBTC),C6,2568917,33.648,1
2026-04,Troves (BTC),C6,1921969,25.174,1
2026-04,YieldFi (yBTC),C6,1235519,16.183,1
2026-04,Reaper (WBTC),C6,559911,7.334,1
2026-04,Vesper (WBTC),C6,465909,6.103,1
2026-04,Kine (BTC),C6,668227,8.753,1
2026-04,DeltaPrime (BTC),C6,825919,10.818,1
2026-04,Extra Finance (cbBTC),C6,677059,8.868,1
2026-04,IPOR Fusion (other BTC vaults),C6,852636,11.168,1
2026-04,DeSyn Safe (BTC),C6,288,0.004,1
2026-04,Corn Kernels pre-deposit,C6,257790,3.377,1
2026-04,Hemi staking,C6,8985,0.118,1
2026-04,Zircuit staking (BTC),C6,101384,1.328,1
2026-04,Turtle Club (BTC campaigns),C6,255474,3.346,1
2026-04,Swell Earn (BTC vaults),C6,1279,0.017,1
2026-04,Trevee / Rings earn (BTC),C6,141081,1.848,1
2026-04,Canopy (BTC),C6,14245,0.187,1
2026-04,CIAN curated BTC vaults,C6,14,0.0,1
2026-04,Hourglass (eBTC/LBTCv),C6,895,0.012,1
2026-04,Echo strategies (aBTC),C6,69462,0.91,1
2026-04,Aera v2 (BTC),C6,69,0.001,1
2026-04,Seamless vaults (cbBTC),C6,435538,5.705,1
2026-04,Terminal pre-deposits (BTC),C6,21415,0.281,1
2026-04,StakeStone Berachain vault (BTC),C6,17170,0.225,1
2026-04,Goldilocks (BTC),C6,57,0.001,1
2026-04,Umami (BTC),C6,183388,2.402,1
2026-04,Capy (BTC),C6,1363,0.018,1
2026-04,Omega (BTC),C6,4563,0.06,1
2026-04,OpenGDP shared security (LBTC),C2,19644613,257.308,1
2026-04,iBTC Finance,C2,314,0.004,1
2026-04,Swell swBTC,C2,474394,6.214,1
2026-04,StakeStone STONEBTC,C2,767,0.01,1
2026-04,ShardingDAO (BTC),C2,4575524,59.931,1
2026-04,Aster asBTC,C3,27216,0.356,1
2026-04,Wildcat (BTC),C5,98334,1.288,1
2026-04,YieldNest ynBTCk,C2,6731,0.088,0
2026-04,Royco v1 IAM (incl. Boyco pre-deposits),C6,2894,0.038,0
2026-05,Kraken Bitcoin Vault (Advanced Strategies BTC),C1,98613171,1338.5,1
2026-05,Yield Basis,C1,116463297,1580.784,1
2026-05,ether.fi Liquid BTC,C1,15616613,211.968,1
2026-05,Hermetica hBTC,C1,5524804,74.989,1
2026-05,Tesseract TESS wBTC debt-loop vaults (IPOR Fusion),C1,465425,6.317,1
2026-05,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,543586,7.378,1
2026-05,Acre acreBTC,C1,4090528,55.522,1
2026-05,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,965939778,13110.93,0
2026-05,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,2802035539,38032.694,1
2026-05,Lombard LBTC - held inside other listed products,C2,88556703,1202.001,0
2026-05,Lombard LBTC - direct / other holders,C2,606831081,8236.662,1
2026-05,Gate GTBTC,C2,221643679,3008.422,1
2026-05,Bedrock uniBTC - held inside other listed products,C2,196940288,2673.117,0
2026-05,Bedrock uniBTC - direct / other holders,C2,141509677,1920.744,1
2026-05,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,116912,1.587,0
2026-05,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,71030067,964.108,1
2026-05,Solv Others (M-BTC),C2,1212003,16.451,1
2026-05,PumpBTC - held inside other listed products,C2,22740537,308.663,0
2026-05,PumpBTC - direct / other holders,C2,32335945,438.903,1
2026-05,Lorenzo stBTC - held inside other listed products,C2,113089,1.535,0
2026-05,Lorenzo stBTC - direct / other holders,C2,7281988,98.84,1
2026-05,Chakra,C2,29950,0.407,1
2026-05,b14g,C2,234057530,3176.918,1
2026-05,Starknet BTC Staking,C2,48697645,660.985,1
2026-05,Endur (Starknet BTC LSTs),C2,3517448,47.743,0
2026-05,exSat Staking BTC,C2,166423090,2258.9,1
2026-05,Symbiotic (BTC vaults),C2,246056635,3339.785,1
2026-05,Mellow restaking (uniBTC),C2,7904539,107.29,1
2026-05,EigenLayer / EigenCloud (BTC part),C2,296010,4.018,1
2026-05,Pell Network,C2,242091,3.286,1
2026-05,Kernel (BTC part),C2,37125,0.504,1
2026-05,SatLayer,C2,217671,2.955,1
2026-05,CIAN Yield Layer (BTC vaults),C2,180785594,2453.846,1
2026-05,ether.fi eBTC,C2,62859549,853.208,0
2026-05,Fragmetric (zBTC),C2,491425,6.67,1
2026-05,ObeliskBTC,C2,8695634,118.028,1
2026-05,Vishwa,C2,68371815,928.027,1
2026-05,Solv Basis Trading (SolvBTC.TRADING),C3,182081195,2471.431,1
2026-05,BitFi bfBTC (EVM chains),C3,257934801,3501.01,1
2026-05,BitFi bfBTC (AILayer),C3,75021731,1018.288,1
2026-05,Midas mHyperBTC (Hyperithm),C1,27407683,372.011,1
2026-05,Liminal Basis (BTC),C3,220103,2.988,1
2026-05,Manta CeDeFi (BTC),C3,594454,8.069,1
2026-05,Hope (BTC basis collateral),C3,1500922,20.372,1
2026-05,DeSyn Basis Trading (BTC),C3,10313791,139.992,1
2026-05,Rysk V12 (BTC part),C4,4248696,57.669,1
2026-05,Hegic (WBTC pool),C4,718702,9.755,1
2026-05,Ribbon (WBTC theta vault),C4,1668383,22.645,1
2026-05,D2 Finance (UBTC),C4,2563617,34.797,1
2026-05,Lombard Vaults (LBTCv / BTCe),C6,61852046,839.533,1
2026-05,Accountable YieldApp (cbBTC/wcBTC),C5,8560482,116.193,1
2026-05,Native Credit Pool (BTC part),C5,7961857,108.068,1
2026-05,Solv RWA (SolvBTC),C5,7555483,102.552,1
2026-05,Mezo Earn (veBTC),C6,42668069,579.144,1
2026-05,B2 Buzz Farming,C6,237108050,3218.324,1
2026-05,AILayer farm (AINN),C6,76635127,1040.187,0
2026-05,Zest v2 (sBTC supply),C6,61313686,832.225,1
2026-05,Solv Strategies,C6,63778080,865.675,1
2026-05,Concrete (BTC vaults),C6,36666952,497.689,1
2026-05,"Veda (other BTC vaults, excl. Kraken)",C6,153946457,2089.552,1
2026-05,Upshift (BTC vaults),C6,7269484,98.67,1
2026-05,Hyperbeat Earn (hbBTC),C6,1275598,17.314,0
2026-05,Proxy (PRXY BTC strategies),C6,19163277,260.108,1
2026-05,Convex (BTC LPs),C6,16791913,227.921,1
2026-05,Beefy (BTC vaults),C6,13211926,179.329,1
2026-05,Yearn (BTC vaults),C6,9555224,129.695,1
2026-05,Badger DAO (BTC vaults),C6,5805738,78.803,1
2026-05,Stake DAO (BTC LPs),C6,4705346,63.867,1
2026-05,Yield Yak (BTC),C6,4609856,62.571,1
2026-05,YO Protocol (yoBTC),C6,7775129,105.534,1
2026-05,Superform (BTC),C6,3129172,42.473,1
2026-05,Harvest (BTC),C6,1038852,14.101,1
2026-05,Autofarm (BTC),C6,1058867,14.372,1
2026-05,Belt (BTCB),C6,3402782,46.187,1
2026-05,Tranchess (BTCB),C6,3558600,48.302,1
2026-05,Radpie (BTC),C6,869384,11.8,1
2026-05,Aura (BTC),C6,434383,5.896,1
2026-05,Lagoon (BTC vaults),C6,34417786,467.161,1
2026-05,Mellow Core (BTC vaults),C6,11887324,161.349,1
2026-05,Ember (BTC vaults),C6,1400440,19.009,1
2026-05,Avant avBTC,C6,7384692,100.234,1
2026-05,Moonwell vaults (cbBTC),C6,1315282,17.853,1
2026-05,UltraYield vaults (cbBTC),C6,2954061,40.096,1
2026-05,Volo vault (xBTC),C6,15554854,211.13,1
2026-05,Katana pre-launch (WBTC),C6,2479250,33.651,1
2026-05,Troves (BTC),C6,1105005,14.998,1
2026-05,YieldFi (yBTC),C6,1193909,16.205,1
2026-05,Reaper (WBTC),C6,540367,7.335,1
2026-05,Vesper (WBTC),C6,451858,6.133,1
2026-05,Kine (BTC),C6,646124,8.77,1
2026-05,DeltaPrime (BTC),C6,837722,11.371,1
2026-05,Extra Finance (cbBTC),C6,701790,9.526,1
2026-05,IPOR Fusion (other BTC vaults),C6,1561566,21.196,1
2026-05,DeSyn Safe (BTC),C6,277,0.004,1
2026-05,Corn Kernels pre-deposit,C6,249690,3.389,1
2026-05,Hemi staking,C6,8638,0.117,1
2026-05,Zircuit staking (BTC),C6,105969,1.438,1
2026-05,Turtle Club (BTC campaigns),C6,169483,2.3,1
2026-05,Swell Earn (BTC vaults),C6,1229,0.017,1
2026-05,Trevee / Rings earn (BTC),C6,133720,1.815,1
2026-05,Canopy (BTC),C6,24610,0.334,1
2026-05,CIAN curated BTC vaults,C6,17,0.0,1
2026-05,Hourglass (eBTC/LBTCv),C6,861,0.012,1
2026-05,Echo strategies (aBTC),C6,60249,0.818,1
2026-05,Aera v2 (BTC),C6,67,0.001,1
2026-05,Seamless vaults (cbBTC),C6,125961,1.71,1
2026-05,Terminal pre-deposits (BTC),C6,1986,0.027,1
2026-05,StakeStone Berachain vault (BTC),C6,16570,0.225,1
2026-05,Mitosis (BTC),C6,433,0.006,1
2026-05,Goldilocks (BTC),C6,55,0.001,1
2026-05,Umami (BTC),C6,176853,2.4,1
2026-05,Capy (BTC),C6,1310,0.018,1
2026-05,Sommelier (BTC),C6,50823,0.69,1
2026-05,Omega (BTC),C6,4455,0.06,1
2026-05,OpenGDP shared security (LBTC),C2,526078,7.141,1
2026-05,iBTC Finance,C2,300,0.004,1
2026-05,Swell swBTC,C2,445528,6.047,1
2026-05,StakeStone STONEBTC,C2,736,0.01,1
2026-05,ShardingDAO (BTC),C2,4415818,59.937,1
2026-05,Aster asBTC,C3,25682,0.349,1
2026-05,Wildcat (BTC),C5,29102,0.395,1
2026-05,YieldNest ynBTCk,C2,6430,0.087,0
2026-05,Royco v1 IAM (incl. Boyco pre-deposits),C6,2793,0.038,0
2026-06,Kraken Bitcoin Vault (Advanced Strategies BTC),C1,255720985,4362.0,1
2026-06,Yield Basis,C1,89802210,1531.815,1
2026-06,ether.fi Liquid BTC,C1,11237536,191.686,1
2026-06,Hermetica hBTC,C1,3197769,54.546,1
2026-06,Tesseract TESS wBTC debt-loop vaults (IPOR Fusion),C1,1087213,18.545,1
2026-06,BTCD Labs / TAU BTC dollar-carry vaults (IPOR Fusion),C1,400271,6.828,1
2026-06,Acre acreBTC,C1,3238325,55.238,1
2026-06,Babylon (BTC staking) - stake attributed to listed LSTs/products,C2,764384925,13038.613,0
2026-06,"Babylon (BTC staking) - other stakers (Kraken, Binance, OKX, Figment, direct)",C2,2218282133,37838.688,1
2026-06,Lombard LBTC - held inside other listed products,C2,27186522,463.738,0
2026-06,Lombard LBTC - direct / other holders,C2,496830393,8474.761,1
2026-06,Gate GTBTC,C2,200881146,3426.561,1
2026-06,Bedrock uniBTC - held inside other listed products,C2,156877826,2675.968,0
2026-06,Bedrock uniBTC - direct / other holders,C2,112545502,1919.762,1
2026-06,SolvBTC LSTs (SolvBTC.BBN etc.) - held inside other listed products,C2,93249,1.591,0
2026-06,SolvBTC LSTs (SolvBTC.BBN etc.) - direct / other holders,C2,56657704,966.447,1
2026-06,Solv Others (M-BTC),C2,849644,14.493,1
2026-06,PumpBTC - held inside other listed products,C2,17816032,303.9,0
2026-06,PumpBTC - direct / other holders,C2,26311314,448.809,1
2026-06,Lorenzo stBTC - held inside other listed products,C2,19868,0.339,0
2026-06,Lorenzo stBTC - direct / other holders,C2,0,0.0,1
2026-06,Chakra,C2,18073,0.308,1
2026-06,b14g,C2,181028834,3087.927,1
2026-06,Starknet BTC Staking,C2,39547241,674.583,1
2026-06,Endur (Starknet BTC LSTs),C2,2717026,46.346,0
2026-06,exSat Staking BTC,C2,134263895,2290.227,1
2026-06,Symbiotic (BTC vaults),C2,166770274,2844.71,1
2026-06,Mellow restaking (uniBTC),C2,6235505,106.363,1
2026-06,EigenLayer / EigenCloud (BTC part),C2,235593,4.019,1
2026-06,Pell Network,C2,184201,3.142,1
2026-06,Kernel (BTC part),C2,33332,0.569,1
2026-06,SatLayer,C2,162876,2.778,1
2026-06,CIAN Yield Layer (BTC vaults),C2,143911824,2454.798,1
2026-06,ether.fi eBTC,C2,17418864,297.125,0
2026-06,Fragmetric (zBTC),C2,386844,6.599,1
2026-06,ObeliskBTC,C2,6910246,117.873,1
2026-06,Vishwa,C2,53313159,909.397,1
2026-06,Solv Basis Trading (SolvBTC.TRADING),C3,144806076,2470.052,1
2026-06,BitFi bfBTC (EVM chains),C3,204586217,3489.761,1
2026-06,BitFi bfBTC (AILayer),C3,59574548,1016.202,1
2026-06,Midas mHyperBTC (Hyperithm),C1,21532915,367.301,1
2026-06,Midas mRe7BTC (Re7),C3,733592,12.513,1
2026-06,Midas mBTC,C3,19813,0.338,1
2026-06,Liminal Basis (BTC),C3,147901,2.523,1
2026-06,Manta CeDeFi (BTC),C3,472331,8.057,1
2026-06,Hope (BTC basis collateral),C3,1180490,20.136,1
2026-06,DeSyn Basis Trading (BTC),C3,1287469,21.961,1
2026-06,Rysk V12 (BTC part),C4,2897111,49.418,1
2026-06,Hegic (WBTC pool),C4,568749,9.702,1
2026-06,Ribbon (WBTC theta vault),C4,1311502,22.371,1
2026-06,D2 Finance (UBTC),C4,1939349,33.081,1
2026-06,Lombard Vaults (LBTCv / BTCe),C6,34521779,588.861,1
2026-06,Accountable YieldApp (cbBTC/wcBTC),C5,6907191,117.82,1
